0.0,10557102910,2011,2011,1,1,1,2,1,95,19,10557102910,2011,1,1,37,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,20,10557102910,2011,1,1,42,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,21,10557102910,2011,1,1,44,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,22,10557102910,2011,1,1,46,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,23,10557102910,2011,1,1,47,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,24,10557102910,2011,1,1,52,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,25,10557102910,2011,1,1,54,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,26,10557102910,2011,1,1,61,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,27,10557102910,2011,1,1,62,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,28,10557102910,2011,1,1,63,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,29,10557102910,2011,1,1,65,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,30,10557102910,2011,1,1,66,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,31,10557102910,2011,1,1,69,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,32,10557102910,2011,1,1,71,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,33,10557102910,2011,1,1,76,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,34,10557102910,2011,1,1,77,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,35,10557102910,2011,1,1,87,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,36,10557102910,2011,1,1,90,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,37,10557102910,2011,1,1,92,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,38,10557102910,2011,1,1,93,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,39,10557102910,2011,1,1,95,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,41,10557102910,2011,1,2,10,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,42,10557102910,2011,1,2,14,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,43,10557102910,2011,1,2,16,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,44,10557102910,2011,1,2,19,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,45,10557102910,2011,1,2,20,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,46,10557102910,2011,1,2,21,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,47,10557102910,2011,1,2,22,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,48,10557102910,2011,1,2,30,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,49,10557102910,2011,1,2,31,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,50,10557102910,2011,1,2,34,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,51,10557102910,2011,1,2,35,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,52,10557102910,2011,1,2,36,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,53,10557102910,2011,1,2,43,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,54,10557102910,2011,1,2,49,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,55,10557102910,2011,1,2,50,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,56,10557102910,2011,1,2,51,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,57,10557102910,2011,1,2,52,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,58,10557102910,2011,1,2,57,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,59,10557102910,2011,1,2,64,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,60,10557102910,2011,1,2,65,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,61,10557102910,2011,1,2,69,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,62,10557102910,2011,1,2,71,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,63,10557102910,2011,1,2,72,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,64,10557102910,2011,1,2,74,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,65,10557102910,2011,1,2,76,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,66,10557102910,2011,1,2,78,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,67,10557102910,2011,1,2,87,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,68,10557102910,2011,1,2,91,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,69,10557102910,2011,1,2,92,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,70,10557102910,2011,1,2,93,400,50,50,0.13473684210526315,100,1,False,50
0.0,10557102910,2011,2011,1,1,1,2,1,95,71,10557102910,2011,1,2,95,400,50,50,0.13473684210526315,100,1,False,50
