consumption,pid,address,year,week,weekday,time
227.057471264368,245,10553101369,2011,2,4,47
0.0,142,10554109840,2011,2,4,47
4189.87341772152,220,10559104645,2011,2,4,47
0.0,339,10551105523,2011,2,4,47
503.054989816701,214,10552105845,2011,2,4,47
0.0,350,10557107472,2011,2,4,47
134.434865900383,159,10555104366,2011,2,4,47
0.0,333,10558109343,2011,2,4,47
0.0,141,10557105521,2011,2,4,47
0.0,368,10552104832,2011,2,4,47
0.0,84,10557101575,2011,2,4,47
0.0,10,10554101733,2011,2,4,47
0.0,178,10551101348,2011,2,4,47
0.0,351,10552106141,2011,2,4,47
0.0,170,10551108871,2011,2,4,47
228.825541619156,265,10559103733,2011,2,4,47
0.0,47,10551104118,2011,2,4,47
0.0,18,10555106251,2011,2,4,47
0.0,25,10551108073,2011,2,4,47
0.0,34,10553105425,2011,2,4,47
0.0,93,10555100576,2011,2,4,47
105.521390374332,158,10551110933,2011,2,4,47
306.101694915254,313,10552103227,2011,2,4,47
0.0,1,10555102440,2011,2,4,47
0.0,70,10556105272,2011,2,4,47
1156.0,222,10557101252,2011,2,4,47
324.164588528678,326,10553107623,2011,2,4,47
141.701556629093,232,10553101330,2011,2,4,47
110.780182232346,304,10554103847,2011,2,4,47
517.350157728707,189,10554106331,2011,2,4,47
121.449838187702,250,10559109122,2011,2,4,47
0.0,119,10558106351,2011,2,4,47
83.0297619047619,249,10557105611,2011,2,4,47
0.0,21,10555105638,2011,2,4,47
0.0,135,10556110030,2011,2,4,47
1269.70588235294,298,10555100159,2011,2,4,47
682.895622895623,299,10554105518,2011,2,4,47
0.0,8,10556103643,2011,2,4,47
0.0,96,10551104816,2011,2,4,47
0.0,46,10552110865,2011,2,4,47
226.136154553818,244,10551101822,2011,2,4,47
3377.1186440678,194,10555108274,2011,2,4,47
0.0,362,10556100777,2011,2,4,47
403.843902439024,225,10558107930,2011,2,4,47
0.0,2,10553108641,2011,2,4,47
0.0,224,10557109521,2011,2,4,47
27000.0,196,10557105880,2011,2,4,47
0.0,160,10552102080,2011,2,4,47
0.0,64,10553111015,2011,2,4,47
0.0,58,10557108462,2011,2,4,47
0.0,132,10554104974,2011,2,4,47
0.0,80,10554100430,2011,2,4,47
0.0,9,10551104013,2011,2,4,47
148.712811171828,281,10558104017,2011,2,4,47
0.0,56,10557100262,2011,2,4,47
0.0,149,10554109757,2011,2,4,47
0.0,19,10553105138,2011,2,4,47
0.0,89,10556100974,2011,2,4,47
119.098544232923,277,10554110115,2011,2,4,47
0.0,150,10553105426,2011,2,4,47
592.275,238,10557109233,2011,2,4,47
181.552373775433,271,10559109924,2011,2,4,48
0.0,341,10557103558,2011,2,4,48
0.0,27,10552102476,2011,2,4,48
124.97722095672,304,10554103847,2011,2,4,48
244.69964664311,217,10559107160,2011,2,4,48
0.0,42,10557104179,2011,2,4,48
0.0,69,10556109832,2011,2,4,48
0.0,336,10553103923,2011,2,4,48
0.0,76,10555101469,2011,2,4,48
105.521390374332,158,10551110933,2011,2,4,48
0.0,119,10558106351,2011,2,4,48
0.0,148,10557107113,2011,2,4,48
112.355987055016,250,10559109122,2011,2,4,48
551.777003484321,290,10557105737,2011,2,4,48
1533.70786516854,314,10553100719,2011,2,4,48
0.0,11,10552110375,2011,2,4,48
0.0,342,10556109658,2011,2,4,48
93.9889807162535,237,10559102440,2011,2,4,48
1005.97014925373,204,10559101541,2011,2,4,48
0.0,60,10553104870,2011,2,4,48
143.156440022112,285,10552109721,2011,2,4,48
0.0,154,10554101470,2011,2,4,48
192.13728549142,180,10556103617,2011,2,4,48
0.0,79,10557110366,2011,2,4,48
249.546632124352,263,10553101674,2011,2,4,48
0.0,349,10558104739,2011,2,4,48
0.0,14,10554100219,2011,2,4,48
448.006814310051,253,10553104672,2011,2,4,48
0.0,360,10556108977,2011,2,4,48
0.0,84,10557101575,2011,2,4,48
2737.32718894009,163,10555106474,2011,2,4,48
0.0,366,10552100277,2011,2,4,48
95.5024875621891,176,10558104451,2011,2,4,48
0.0,347,10559100268,2011,2,4,48
176.019736842105,175,10558100226,2011,2,4,48
306.036036036036,242,10555100234,2011,2,4,48
0.0,108,10554103632,2011,2,4,48
315.347432024169,171,10554108620,2011,2,4,48
3172.83950617284,241,10556110348,2011,2,4,48
113.97860417728,306,10557105121,2011,2,4,48
0.0,71,10558101049,2011,2,4,48
0.0,345,10557102910,2011,2,4,48
134.434865900383,159,10555104366,2011,2,4,48
139.549114331723,232,10553101330,2011,2,4,48
0.0,59,10554105753,2011,2,4,48
0.0,63,10556105844,2011,2,4,48
0.0,6,10553105226,2011,2,4,48
0.0,356,10552104112,2011,2,4,48
0.0,89,10556100974,2011,2,4,48
0.0,67,10552104937,2011,2,4,48
133.66220735786,320,10552101064,2011,2,4,48
0.0,37,10558104077,2011,2,4,48
0.0,120,10553109555,2011,2,4,48
0.0,369,10554107934,2011,2,4,48
774.27652733119,327,10555105755,2011,2,4,48
400.873839432004,193,10557111060,2011,2,4,48
0.0,367,10559109211,2011,2,4,48
2234.56790123457,161,10555110674,2011,2,4,48
79.5260175167439,270,10557102312,2011,2,4,48
158.73092926491,275,10554104551,2011,2,4,48
0.0,3,10555102026,2011,2,4,48
0.0,87,10554109530,2011,2,4,48
0.0,16,10556108832,2011,2,4,48
194.921070693205,272,10555110750,2011,2,4,48
0.0,106,10557109143,2011,2,4,48
26291.6666666667,196,10557105880,2011,2,4,48
0.0,80,10554100430,2011,2,4,48
0.0,346,10552103478,2011,2,4,48
0.0,335,10558110239,2011,2,4,48
0.0,334,10556106036,2011,2,4,48
0.0,52,10557110758,2011,2,4,48
0.0,12,10551104068,2011,2,4,48
0.0,7,10555103967,2011,2,4,48
0.0,68,10554108129,2011,2,4,48
0.0,21,10555105638,2011,2,4,48
0.0,361,10558106876,2011,2,4,48
498.13571961223,192,10551110275,2011,2,4,48
0.0,178,10551101348,2011,2,4,48
202.053140096618,302,10556110730,2011,2,4,48
0.0,153,10554105046,2011,2,4,48
0.0,83,10553100370,2011,2,4,48
616.953125,312,10557104753,2011,2,4,48
627.956989247312,203,10553107424,2011,2,4,48
0.0,280,10557107717,2011,2,4,48
0.0,93,10555100576,2011,2,4,48
0.0,138,10555108725,2011,2,4,48
518.557794273595,162,10551109558,2011,2,4,48
0.0,118,10551102274,2011,2,4,48
465.102639296188,190,10558102235,2011,2,4,48
129.18125,330,10555102833,2011,2,4,48
0.0,97,10556108761,2011,2,4,48
0.0,127,10556100954,2011,2,4,48
340.849315068493,254,10551103177,2011,2,4,48
253.588516746411,124,10552100050,2011,2,4,48
0.0,364,10551103911,2011,2,4,48
140.522088353414,293,10556101320,2011,2,4,48
1006.60792951542,200,10554106160,2011,2,4,48
254.039955604883,248,10552106048,2011,2,4,48
0.0,74,10554108646,2011,2,4,48
648.4375,209,10556100854,2011,2,4,48
0.0,164,10553105422,2011,2,4,48
0.0,114,10554110947,2011,2,4,48
172.009029345372,168,10552104280,2011,2,4,48
0.0,147,10559104171,2011,2,4,48
144.45051608986,281,10558104017,2011,2,4,48
0.0,88,10551104147,2011,2,4,48
0.0,96,10551104816,2011,2,4,48
0.0,358,10559107837,2011,2,4,48
0.0,255,10558108716,2011,2,4,48
1227.20247295209,229,10553108625,2011,2,4,48
314.152119700748,326,10553107623,2011,2,4,48
118.273542600897,230,10555102436,2011,2,4,49
0.0,102,10552108635,2011,2,4,49
0.0,8,10556103643,2011,2,4,49
0.0,31,10559108930,2011,2,4,49
91.7741046831956,237,10559102440,2011,2,4,49
0.0,339,10551105523,2011,2,4,49
170.1261829653,258,10554110139,2011,2,4,49
187.251521298174,303,10555107630,2011,2,4,49
0.0,50,10557102920,2011,2,4,49
0.0,115,10554103122,2011,2,4,49
140.181992337165,159,10555104366,2011,2,4,49
0.0,352,10559109741,2011,2,4,49
0.0,93,10555100576,2011,2,4,49
0.0,127,10556100954,2011,2,4,49
2491.69435215947,216,10555105144,2011,2,4,49
0.0,165,10553101212,2011,2,4,49
0.0,354,10551103651,2011,2,4,49
0.0,75,10551110670,2011,2,4,49
0.0,160,10552102080,2011,2,4,49
0.0,108,10554103632,2011,2,4,49
452.199413489736,190,10558102235,2011,2,4,49
138.723051409619,285,10552109721,2011,2,4,49
1633.40563991323,213,10555100813,2011,2,4,49
0.0,58,10557108462,2011,2,4,49
0.0,170,10551108871,2011,2,4,49
0.0,70,10556105272,2011,2,4,49
0.0,346,10552103478,2011,2,4,49
0.0,367,10559109211,2011,2,4,49
0.0,94,10555107912,2011,2,4,49
0.0,15,10556106731,2011,2,4,49
0.0,353,10551102036,2011,2,4,49
492.47311827957,219,10552106132,2011,2,4,49
742.025723472669,327,10555105755,2011,2,4,49
0.0,138,10555108725,2011,2,4,49
238.515901060071,217,10559107160,2011,2,4,49
0.0,332,10559104036,2011,2,4,49
0.0,350,10557107472,2011,2,4,49
0.0,154,10554101470,2011,2,4,49
0.0,322,10555103132,2011,2,4,49
451.431005110733,253,10553104672,2011,2,4,49
0.0,59,10554105753,2011,2,4,49
0.0,343,10554111075,2011,2,4,49
207.275223061084,272,10555110750,2011,2,4,49
486.486486486486,273,10559107741,2011,2,4,49
0.0,95,10552108075,2011,2,4,49
109.645599527466,319,10554103162,2011,2,4,49
0.0,361,10558106876,2011,2,4,49
501.550387596899,212,10559107544,2011,2,4,49
0.0,143,10555106265,2011,2,4,49
848.0,223,10557107246,2011,2,4,49
341.825153374233,252,10554102256,2011,2,4,49
1500.0,314,10553100719,2011,2,4,49
0.0,112,10558110146,2011,2,4,49
0.0,12,10551104068,2011,2,4,49
0.0,81,10551106920,2011,2,4,49
0.0,69,10556109832,2011,2,4,49
0.0,133,10555107743,2011,2,4,49
342.219178082192,254,10551103177,2011,2,4,49
0.0,351,10552106141,2011,2,4,49
0.0,34,10553105425,2011,2,4,49
0.0,9,10551104013,2011,2,4,49
175.35233570863,233,10552103861,2011,2,4,49
2448.90243902439,323,10552100341,2011,2,4,49
343.256130790191,283,10554103772,2011,2,4,49
523.509174311927,199,10559100817,2011,2,4,49
0.0,358,10559107837,2011,2,4,49
0.0,6,10553105226,2011,2,4,49
0.0,52,10557110758,2011,2,4,49
1100.44117647059,235,10554106466,2011,2,4,49
152.556270096463,239,10557103668,2011,2,4,49
123.358516483516,282,10555104028,2011,2,4,49
2235.14851485148,276,10553102523,2011,2,4,49
123.029115341545,277,10554110115,2011,2,4,49
0.0,341,10557103558,2011,2,4,49
27250.0,196,10557105880,2011,2,4,49
2721.19815668203,163,10555106474,2011,2,4,49
0.0,33,10554105554,2011,2,4,49
0.0,5,10559104154,2011,2,4,49
0.0,130,10551100546,2011,2,4,49
0.0,30,10557106365,2011,2,4,49
491.324921135647,189,10554106331,2011,2,4,49
0.0,335,10558110239,2011,2,4,49
952.685714285714,269,10555108859,2011,2,4,49
0.0,334,10556106036,2011,2,4,49
136.212222968435,296,10557110061,2011,2,4,49
0.0,178,10551101348,2011,2,4,49
0.0,366,10552100277,2011,2,4,49
1364.11764705882,298,10555100159,2011,2,4,49
178.530519969857,271,10559109924,2011,2,4,49
188.54415274463,243,10551109635,2011,2,4,49
0.0,47,10551104118,2011,2,4,49
355.119825708061,325,10553107060,2011,2,4,49
0.0,84,10557101575,2011,2,4,49
0.0,54,10554109041,2011,2,4,49
1121.33333333333,222,10557101252,2011,2,4,49
1008.51282051282,307,10559109317,2011,2,4,49
143.853998926463,232,10553101330,2011,2,4,49
0.0,125,10553110767,2011,2,4,49
0.0,118,10551102274,2011,2,4,49
601.84668989547,290,10557105737,2011,2,4,49
0.0,57,10559101825,2011,2,4,49
208.40490797546,318,10554105940,2011,2,4,49
0.0,135,10556110030,2011,2,4,49
312.5,331,10557109516,2011,2,4,49
318.078078078078,242,10555100234,2011,2,4,49
683.22869955157,310,10556102824,2011,2,4,49
161.50036416606,301,10558100972,2011,2,4,49
272.05040091638,206,10558103960,2011,2,4,49
0.0,21,10555105638,2011,2,4,49
0.0,92,10552103867,2011,2,4,49
321.450151057402,171,10554108620,2011,2,4,49
0.0,65,10558109527,2011,2,4,49
249.382352941176,329,10556108726,2011,2,4,49
225.285433070866,287,10558110070,2011,2,4,49
0.0,29,10553109963,2011,2,4,49
0.0,17,10553105661,2011,2,4,49
0.0,10,10554101733,2011,2,4,49
0.0,347,10559100268,2011,2,4,49
0.0,362,10556100777,2011,2,4,50
0.0,91,10559100227,2011,2,4,50
287.081339712919,124,10552100050,2011,2,4,50
0.0,17,10553105661,2011,2,4,50
0.0,39,10556109567,2011,2,4,50
178.543151227237,233,10552103861,2011,2,4,50
0.0,7,10555103967,2011,2,4,50
0.0,65,10558109527,2011,2,4,50
0.0,181,10554107844,2011,2,4,50
309.152119700748,326,10553107623,2011,2,4,50
0.0,71,10558101049,2011,2,4,50
0.0,12,10551104068,2011,2,4,50
148.105646630237,281,10558104017,2011,2,4,50
116.372437357631,304,10554103847,2011,2,4,50
324.501510574018,171,10554108620,2011,2,4,50
0.0,75,10551110670,2011,2,4,50
0.0,353,10551102036,2011,2,4,50
112.684031710079,267,10556103527,2011,2,4,50
0.0,149,10554109757,2011,2,4,50
119.223901098901,282,10555104028,2011,2,4,50
0.0,363,10553108537,2011,2,4,50
0.0,184,10551100945,2011,2,4,50
0.0,29,10553109963,2011,2,4,50
0.0,30,10557106365,2011,2,4,50
0.0,120,10553109555,2011,2,4,50
0.0,308,10556105130,2011,2,4,50
0.0,47,10551104118,2011,2,4,50
101.502487562189,176,10558104451,2011,2,4,50
0.0,336,10553103923,2011,2,4,50
0.0,139,10555109743,2011,2,4,50
394.154929577465,324,10556108321,2011,2,4,50
434.188967777171,193,10557111060,2011,2,4,50
0.0,1,10555102440,2011,2,4,50
0.0,150,10553105426,2011,2,4,50
0.0,356,10552104112,2011,2,4,50
266.457204767064,264,10554103651,2011,2,4,50
1630.21978021978,166,10554100026,2011,2,4,50
0.0,127,10556100954,2011,2,4,50
0.0,359,10552106717,2011,2,4,50
68.9721485411141,182,10557106510,2011,2,4,50
0.0,108,10554103632,2011,2,4,50
0.0,55,10558101537,2011,2,4,50
66.3256394260761,156,10554101862,2011,2,4,50
0.0,45,10555106143,2011,2,4,50
0.0,148,10557107113,2011,2,4,50
0.0,170,10551108871,2011,2,4,50
0.0,70,10556105272,2011,2,4,50
0.0,92,10552103867,2011,2,4,50
0.0,368,10552104832,2011,2,4,50
320.388349514563,198,10554109459,2011,2,4,50
0.0,62,10557104739,2011,2,4,50
745.24115755627,327,10555105755,2011,2,4,50
481.720430107527,219,10552106132,2011,2,4,50
1135.0,235,10554106466,2011,2,4,50
0.0,144,10555110730,2011,2,4,50
1540.74074074074,328,10556101832,2011,2,4,50
0.0,280,10557107717,2011,2,4,50
482.798165137615,199,10559100817,2011,2,4,50
0.0,365,10557105424,2011,2,4,50
0.0,48,10553100954,2011,2,4,50
0.0,151,10553105032,2011,2,4,50
0.0,364,10551103911,2011,2,4,50
0.0,138,10555108725,2011,2,4,50
0.0,94,10555107912,2011,2,4,50
0.0,73,10552109922,2011,2,4,50
81.8392857142857,249,10557105611,2011,2,4,50
0.0,33,10554105554,2011,2,4,50
126.675,330,10555102833,2011,2,4,50
6473.68421052632,228,10556107755,2011,2,4,50
78.2202030999465,251,10559110228,2011,2,4,50
0.0,81,10551106920,2011,2,4,50
0.0,155,10553103660,2011,2,4,50
361.655773420479,325,10553107060,2011,2,4,50
0.0,16,10556108832,2011,2,4,50
526.472781506339,192,10551110275,2011,2,4,50
1003.38461538462,307,10559109317,2011,2,4,50
0.0,56,10557100262,2011,2,4,50
113.350591715976,183,10555100126,2011,2,4,50
0.0,18,10555106251,2011,2,4,50
504.504504504504,273,10559107741,2011,2,4,50
0.0,121,10557109116,2011,2,4,50
213.951067152525,221,10559102876,2011,2,4,50
343.602739726027,254,10551103177,2011,2,4,50
0.0,23,10558102680,2011,2,4,50
0.0,355,10557110276,2011,2,4,50
571.815718157182,247,10558106027,2011,2,4,50
0.0,41,10559110250,2011,2,4,50
645.3125,209,10556100854,2011,2,4,50
687.713004484305,310,10556102824,2011,2,4,50
0.0,178,10551101348,2011,2,4,50
811.643835616438,231,10556110829,2011,2,4,50
0.0,58,10557108462,2011,2,4,50
0.0,26,10558107541,2011,2,4,50
600.465477114042,226,10555108539,2011,2,4,50
0.0,344,10553105044,2011,2,4,50
1014.92537313433,204,10559101541,2011,2,4,50
55.5100864553314,169,10556103971,2011,2,4,50
0.0,51,10557102217,2011,2,4,50
0.0,137,10555100913,2011,2,4,50
0.0,123,10555106610,2011,2,4,50
104.964646464646,261,10555107645,2011,2,4,50
75.3992787223081,270,10557102312,2011,2,4,50
217.83908045977,245,10553101369,2011,2,4,50
0.0,46,10552110865,2011,2,4,50
0.0,60,10553104870,2011,2,4,50
0.0,335,10558110239,2011,2,4,50
295.025906735751,263,10553101674,2011,2,4,50
0.0,112,10558110146,2011,2,4,50
314.227226202661,227,10559110512,2011,2,4,50
451.612903225806,190,10558102235,2011,2,4,50
1693.7618147448,218,10559102023,2011,2,4,50
0.0,126,10557103340,2011,2,4,50
212.505112474438,318,10554105940,2011,2,4,50
558.795180722892,240,10555104815,2011,2,4,50
0.0,128,10559103130,2011,2,4,50
0.0,115,10554103122,2011,2,4,51
234.632352941176,329,10556108726,2011,2,4,51
0.0,21,10555105638,2011,2,4,51
0.0,49,10555101030,2011,2,4,51
635.483870967742,203,10553107424,2011,2,4,51
1137.12820512821,307,10559109317,2011,2,4,51
460.99706744868,190,10558102235,2011,2,4,51
0.0,150,10553105426,2011,2,4,51
138.226997985225,296,10557110061,2011,2,4,51
119.658454647256,277,10554110115,2011,2,4,51
210.827693909422,221,10559102876,2011,2,4,51
0.0,136,10559102069,2011,2,4,51
0.0,40,10553105461,2011,2,4,51
0.0,33,10554105554,2011,2,4,51
0.0,112,10558110146,2011,2,4,51
70.0969425801641,187,10557109263,2011,2,4,51
122.9125,330,10555102833,2011,2,4,51
0.0,88,10551104147,2011,2,4,51
0.0,31,10559108930,2011,2,4,51
0.0,13,10552110437,2011,2,4,51
177.743467933492,233,10552103861,2011,2,4,51
1477.52808988764,314,10553100719,2011,2,4,51
0.0,43,10559109962,2011,2,4,51
0.0,64,10553111015,2011,2,4,51
290.509259259259,331,10557109516,2011,2,4,51
0.0,1,10555102440,2011,2,4,51
142.505462490896,301,10558100972,2011,2,4,51
213.956670467503,265,10559103733,2011,2,4,51
147.429718875502,293,10556101320,2011,2,4,51
337.792915531335,283,10554103772,2011,2,4,51
316.658354114713,326,10553107623,2011,2,4,51
146.891317547055,281,10558104017,2011,2,4,51
660.762331838565,310,10556102824,2011,2,4,51
0.0,103,10558105753,2011,2,4,51
0.0,356,10552104112,2011,2,4,51
0.0,78,10551102415,2011,2,4,51
0.0,344,10553105044,2011,2,4,51
0.0,20,10557110342,2011,2,4,51
0.0,346,10552103478,2011,2,4,51
311.326860841424,198,10554109459,2011,2,4,51
0.0,81,10551106920,2011,2,4,51
0.0,109,10556109941,2011,2,4,51
0.0,22,10553105318,2011,2,4,51
0.0,120,10553109555,2011,2,4,51
0.0,368,10552104832,2011,2,4,51
0.0,165,10553101212,2011,2,4,51
0.0,361,10558106876,2011,2,4,51
107.494949494949,261,10555107645,2011,2,4,51
0.0,97,10556108761,2011,2,4,51
149.89247311828,174,10559106948,2011,2,4,51
326.207674943567,292,10557107125,2011,2,4,51
166.118421052632,175,10558100226,2011,2,4,51
213.709677419355,197,10556103365,2011,2,4,51
0.0,19,10553105138,2011,2,4,51
54.3458213256484,169,10556103971,2011,2,4,51
66.9557080474111,156,10554101862,2011,2,4,51
0.0,364,10551103911,2011,2,4,51
127.43769470405,236,10554101560,2011,2,4,51
0.0,369,10554107934,2011,2,4,51
0.0,48,10553100954,2011,2,4,51
0.0,26,10558107541,2011,2,4,51
0.0,339,10551105523,2011,2,4,51
0.0,170,10551108871,2011,2,4,51
111.349658314351,304,10554103847,2011,2,4,51
1105.39215686275,235,10554106466,2011,2,4,51
0.0,152,10552105073,2011,2,4,51
0.0,91,10559100227,2011,2,4,51
128.071348940914,320,10552101064,2011,2,4,51
0.0,86,10554104231,2011,2,4,51
0.0,322,10555103132,2011,2,4,51
0.0,167,10556103160,2011,2,4,51
0.0,305,10552109438,2011,2,4,51
